person_id,name,gender,age,id_card,insurance_type,region,register_date,status,etl_date
P202301756,袁玲,女,74,4.1010619501011866e+17,城乡居民,驻马店市,2023-02-07,在保,2026-07-02
P202302887,魏凤英,女,40,4.103021984072267e+17,城乡居民,驻马店市,2020-10-28,在保,2026-07-02
P202301718,马鹏,男,53,4.1010219711215264e+17,城乡居民,平顶山市,2020-12-05,在保,2026-07-02
P202303600,宋文博,男,45,4.101021979120636e+17,城镇职工,周口市,2022-05-29,在保,2026-07-02
P202303608,薛语嫣,女,69,4.1030219550916045e+17,城乡居民,周口市,2020-01-06,在保,2026-07-02
P202302935,郭雪,女,65,4.101061959022207e+17,城乡居民,驻马店市,2022-03-01,在保,2026-07-02
P202303793,孙桂英,女,54,4.1030219700101594e+17,城乡居民,平顶山市,2024-01-22,停保,2026-07-02
P202301741,王波,男,48,4.1030219760427526e+17,城镇职工,开封市,2022-08-15,在保,2026-07-02
P202303162,袁敏,女,58,4.10103196602108e+17,灵活就业,新乡市,2020-04-04,在保,2026-07-02
P202302472,黄伟,男,92,4.103021932050822e+17,城镇职工,开封市,2024-05-03,在保,2026-07-02
P202300284,董文博,男,27,4.101051997042676e+17,灵活就业,许昌市,2021-12-19,停保,2026-07-02
P202304049,周欣怡,女,48,4.1070219761002726e+17,城镇职工,鹤壁市,2022-12-02,在保,2026-07-02
P202301449,宋秀英,女,72,4.101031952030564e+17,灵活就业,商丘市,2022-03-17,停保,2026-07-02
P202301433,沈梦瑶,女,65,4.107021959071593e+17,城镇职工,商丘市,,在保,2026-07-02
P202303610,林超,男,42,4.1010519821026234e+17,城乡居民,郑州市,2023-07-13,停保,2026-07-02
P202303096,叶慧,女,73,4.101031951071036e+17,灵活就业,郑州市,2021-12-20,在保,2026-07-02
P202304908,吴霞,女,29,4.10106199510217e+17,城乡居民,平顶山市,2022-09-17,在保,2026-07-02
P202301076,李飞,男,41,4.101031983122396e+17,城镇职工,安阳市,2021-07-14,在保,2026-07-02
P202303039,杨子轩,男,32,4.1020219920512966e+17,灵活就业,洛阳市,2022-03-26,在保,2026-07-02
P202304804,刘欣怡,女,37,4.101031987010708e+17,城镇职工,安阳市,2020-05-09,在保,2026-07-02
P202302603,阎伟,男,38,4.101061986110691e+17,城镇职工,开封市,2022-12-20,在保,2026-07-02
P202303640,吴波,男,58,4.1010319661003584e+17,城乡居民,周口市,2023-03-24,在保,2026-07-02
P202302747,曹辉,男,54,4.1010219700722656e+17,城镇职工,焦作市,2020-11-01,退保,2026-07-02
P202302362,何永强,男,25,4.1010619990828666e+17,城镇职工,许昌市,2020-07-11,在保,2026-07-02
P202304153,徐国强,男,51,4.101031973101855e+17,城乡居民,郑州市,2024-05-04,在保,2026-07-02
P202301056,贾志强,男,37,4.104021987071436e+17,城乡居民,鹤壁市,2023-01-15,在保,2026-07-02
P202300978,冯军,男,6,4.101022018032567e+17,灵活就业,新乡市,2022-08-21,在保,2026-07-02
P202304605,吕斌,男,30,4.104021994111382e+17,城乡居民,洛阳市,2024-01-14,在保,2026-07-02
P202301873,陈志强,男,44,4.101021980042761e+17,城镇职工,平顶山市,2024-04-28,在保,2026-07-02
P202301540,张语嫣,女,0,4.1030220240107686e+17,城镇职工,南阳市,2022-07-10,在保,2026-07-02
P202304938,韩伟,男,72,4.104021952070885e+17,城乡居民,安阳市,2021-03-01,在保,2026-07-02
P202300100,张飞,男,45,4.101061979061244e+17,城乡居民,新乡市,2022-12-23,在保,2026-07-02
P202301740,赵凤英,女,80,4.101031944080121e+17,城乡居民,商丘市,2020-07-27,在保,2026-07-02
P202304406,刘晓红,女,65,4.102021959021295e+17,灵活就业,南阳市,2022-09-18,在保,2026-07-02
P202301733,李娜,女,49,4.1030219750902624e+17,灵活就业,洛阳市,2021-08-23,在保,2026-07-02
P202302198,贾莉,女,50,4.101061974021922e+17,城乡居民,安阳市,2022-01-30,退保,2026-07-02
P202300352,谢晨曦,男,76,4.101041948080227e+17,城镇职工,信阳市,2021-06-23,在保,2026-07-02
P202302788,刘辉,男,26,4.101021998012618e+17,城镇职工,开封市,2024-05-08,在保,2026-07-02
P202301933,吕杰,男,41,4.101031983110332e+17,城乡居民,南阳市,2020-06-14,在保,2026-07-02
P202301819,于嘉伟,男,46,4.10202197809124e+17,城镇职工,平顶山市,2020-09-23,在保,2026-07-02
P202301003,郑明,男,51,4.1010619730309997e+17,城乡居民,驻马店市,2023-09-08,退保,2026-07-02
P202300719,韩敏,女,43,4.102021981071206e+17,城镇职工,新乡市,2021-04-25,在保,2026-07-02
P202302756,罗婷,女,41,4.101041983012868e+17,城镇职工,信阳市,2022-01-17,在保,2026-07-02
P202302777,阎建国,男,45,4.1050219790110515e+17,灵活就业,鹤壁市,2020-07-04,在保,2026-07-02
P202304633,杨凤英,女,56,4.105021968101418e+17,城镇职工,商丘市,2021-09-27,在保,2026-07-02
P202300309,徐玉兰,女,59,4.101061965120479e+17,城镇职工,焦作市,2022-05-29,在保,2026-07-02
P202301565,于秀英,女,63,4.1020219610409376e+17,城镇职工,信阳市,2020-11-19,在保,2026-07-02
P202300834,叶辉,男,36,4.1020219880403834e+17,城乡居民,商丘市,2021-09-12,在保,2026-07-02
P202300367,蔡伟,男,54,4.104021970101518e+17,城镇职工,周口市,2023-02-03,在保,2026-07-02
P202304880,罗秀兰,女,67,4.101061957020466e+17,城镇职工,商丘市,2020-08-11,在保,2026-07-02
P202302120,曾语嫣,女,46,4.101051978092331e+17,城乡居民,商丘市,2022-10-15,在保,2026-07-02
P202303197,赵永强,男,62,4.104021962102656e+17,城镇职工,郑州市,2023-12-22,在保,2026-07-02
P202303837,董超,男,72,4.1010519520611315e+17,城乡居民,漯河市,2020-08-06,在保,2026-07-02
P202302590,赵波,男,48,4.105021976110771e+17,灵活就业,洛阳市,2020-02-29,在保,2026-07-02
P202303989,谢晓红,女,84,4.101041940061362e+17,城镇职工,洛阳市,2023-04-30,在保,2026-07-02
P202300020,陈婷,女,24,4.104022000041814e+17,城镇职工,周口市,2022-08-26,在保,2026-07-02
P202301478,梁宇航,男,57,4.101051967121962e+17,城乡居民,鹤壁市,2021-05-25,在保,2026-07-02
P202301607,程海涛,男,52,4.1010419720707354e+17,城镇职工,郑州市,2020-03-05,在保,2026-07-02
P202302659,卢美琳,女,53,4.1010319710301805e+17,城乡居民,开封市,2023-02-08,在保,2026-07-02
P202300219,沈建华,男,41,4.1020219830915117e+17,城镇职工,许昌市,2023-04-09,在保,2026-07-02
P202301879,袁宇航,男,19,4.103022005030888e+17,城乡居民,安阳市,2022-04-08,停保,2026-07-02
P202300439,胡敏,女,19,4.107022005012877e+17,城镇职工,信阳市,2023-08-13,在保,2026-07-02
P202301159,刘超,男,67,4.107021957080908e+17,灵活就业,漯河市,2020-10-07,在保,2026-07-02
P202301615,梁俊杰,男,46,4.104021978051091e+17,城乡居民,鹤壁市,2021-04-14,在保,2026-07-02
P202304784,马霞,女,32,4.1010419920802464e+17,城乡居民,焦作市,2021-09-06,在保,2026-07-02
P202303502,黄玉兰,女,38,4.1010219860203085e+17,灵活就业,周口市,2020-08-05,在保,2026-07-02
P202301182,马桂英,女,75,4.1010319490714515e+17,城镇职工,周口市,2022-10-09,在保,2026-07-02
P202304698,何天宇,男,72,4.1010619520802157e+17,城镇职工,南阳市,2020-01-13,在保,2026-07-02
P202304002,周思琪,女,49,4.102021975042199e+17,城镇职工,许昌市,2020-07-29,在保,2026-07-02
P202302819,冯语嫣,女,57,4.10302196704271e+17,城镇职工,周口市,2022-08-02,退保,2026-07-02
P202300803,魏强,男,51,4.101061973111736e+17,城乡居民,郑州市,2024-03-29,在保,2026-07-02
P202303059,马晨曦,男,28,4.103021996122599e+17,城镇职工,开封市,2022-01-19,在保,2026-07-02
P202303575,蒋永强,男,27,4.105021997092146e+17,灵活就业,开封市,2023-09-03,退保,2026-07-02
P202303797,薛志强,男,47,4.103021977010151e+17,城乡居民,南阳市,2020-07-22,在保,2026-07-02
P202302466,韩萍,女,65,4.101041959050645e+17,灵活就业,漯河市,2021-04-29,在保,2026-07-02
P202300583,郑秀英,女,61,4.1010619630111386e+17,灵活就业,鹤壁市,2020-12-05,在保,2026-07-02
P202300204,唐诗涵,女,68,4.101041956050229e+17,城镇职工,焦作市,2022-06-24,在保,2026-07-02
P202304114,冯明,男,22,4.101032002020227e+17,城镇职工,鹤壁市,2021-11-10,在保,2026-07-02
P202303485,高文博,男,31,4.101061993090295e+17,城乡居民,郑州市,2021-08-16,在保,2026-07-02
P202302293,彭静,女,51,4.105021973072452e+17,城镇职工,周口市,2020-04-16,在保,2026-07-02
P202302223,于丽,女,63,4.101021961030317e+17,城镇职工,许昌市,2024-01-28,在保,2026-07-02
P202303476,唐勇,男,26,4.10102199808273e+17,城镇职工,安阳市,2021-06-23,在保,2026-07-02
P202302329,郭强,男,62,4.101031962021271e+17,城镇职工,鹤壁市,2021-11-10,在保,2026-07-02
P202304628,吕建国,男,36,4.1030219881102656e+17,城乡居民,鹤壁市,2022-12-06,在保,2026-07-02
P202303429,朱涛,男,57,4.105021967072373e+17,城镇职工,郑州市,2020-07-24,在保,2026-07-02
P202301996,林美琳,女,69,4.101061955080691e+17,城镇职工,商丘市,2020-04-27,在保,2026-07-02
P202303404,曹秀兰,女,48,4.101061976101969e+17,城乡居民,南阳市,2021-05-20,在保,2026-07-02
P202303419,许佳慧,女,26,4.104021998080361e+17,灵活就业,漯河市,2024-03-23,在保,2026-07-02
P202300518,董鹏,男,32,4.1050219920615e+17,城乡居民,南阳市,2024-02-11,在保,2026-07-02
P202302504,宋静,女,38,4.1010319860412397e+17,城乡,安阳市,2022-12-14,在保,2026-07-02
P202301376,冯思琪,女,46,4.10202197802011e+17,城乡,新乡市,2023-04-14,在保,2026-07-02
P202302058,宋慧,女,65,4.101041959030225e+17,城乡居民,郑州市,2021-09-10,在保,2026-07-02
P202300669,程天宇,男,2,4.1050220220515635e+17,城乡居民,平顶山市,2023-10-10,停保,2026-07-02
P202302465,马霞,女,65,4.1050219590311245e+17,城镇职工,鹤壁市,2022-03-19,停保,2026-07-02
P202301979,薛文博,男,36,4.1010319880214995e+17,城乡居民,周口市,2023-05-18,在保,2026-07-02
P202304962,曾晓红,女,31,4.1030219930209005e+17,城镇职工,新乡市,2020-01-01,在保,2026-07-02
P202300997,贾涛,男,82,4.103021942082255e+17,城乡居民,洛阳市,2020-12-04,在保,2026-07-02
P202302474,唐波,男,25,4.104021999012645e+17,灵活就业,新乡市,2023-02-17,在保,2026-07-02
P202302802,于慧,女,95,4.10402192908247e+17,城镇职工,许昌市,2024-03-26,在保,2026-07-02
P202303556,林嘉伟,男,49,4.1040219750720954e+17,城镇职工,焦作市,2021-12-22,在保,2026-07-02
P202304430,魏佳慧,女,41,4.107021983112284e+17,城镇职工,信阳市,2020-04-05,在保,2026-07-02
P202303411,徐子轩,男,37,4.1050219870809574e+17,城镇职工,周口市,2020-05-13,在保,2026-07-02
P202303461,谢文博,男,80,4.101041944012137e+17,城镇职工,焦作市,2021-02-11,在保,2026-07-02
P202304639,程淑珍,女,13,4.101032011111289e+17,城乡居民,新乡市,2023-06-29,在保,2026-07-02
P202300760,黄语嫣,女,62,4.1010419620212096e+17,城乡居民,鹤壁市,2021-08-04,在保,2026-07-02
P202304233,林晓红,女,39,4.101061985081528e+17,城镇职工,南阳市,2021-04-13,在保,2026-07-02
P202301398,朱思琪,女,32,4.105021992122231e+17,城乡居民,新乡市,2023-03-13,在保,2026-07-02
P202304968,孙欣怡,女,70,4.1020219541001395e+17,城镇职工,信阳市,2023-10-27,在保,2026-07-02
P202302253,何萍,女,23,4.102022001031226e+17,城乡居民,平顶山市,2020-12-18,在保,2026-07-02
P202302396,吴明,男,23,4.1010520010106566e+17,城乡居民,周口市,,在保,2026-07-02
P202304634,冯霞,女,65,4.1010319591009606e+17,城乡居民,鹤壁市,2022-11-02,停保,2026-07-02
P202300215,刘永强,男,44,4.10106198003137e+17,城镇职工,漯河市,2023-12-11,在保,2026-07-02
P202303399,邓婷,女,90,4.1010519340524986e+17,城镇职工,驻马店市,2023-02-12,在保,2026-07-02
P202301118,杨天宇,男,48,4.101051976071994e+17,城镇职工,安阳市,2021-03-24,在保,2026-07-02
P202300694,郭思琪,女,61,4.102021963021859e+17,城乡居民,鹤壁市,2020-10-21,在保,2026-07-02
P202301579,,男,36,4.104021988121538e+17,城乡居民,信阳市,2020-09-24,在保,2026-07-02
P202302672,郭俊杰,男,60,4.101061964121285e+17,城乡居民,郑州市,2021-09-20,在保,2026-07-02
P202302500,魏磊,男,56,4.1010519680707046e+17,城乡居民,安阳市,2021-07-02,在保,2026-07-02
P202301030,韩丽,女,31,4.10202199311142e+17,城镇职工,洛阳市,2020-08-01,在保,2026-07-02
P202301823,宋飞,男,45,4.101041979112166e+17,城镇职工,新乡市,2023-12-07,在保,2026-07-02
P202301943,苏语嫣,女,54,4.1010419700902336e+17,城镇职工,郑州市,2022-07-01,在保,2026-07-02
P202302582,唐玉兰,女,57,4.10702196702095e+17,城乡居民,开封市,2022-01-27,在保,2026-07-02
P202304992,刘永强,男,62,4.1010219620806714e+17,灵活就业,许昌市,2020-05-26,在保,2026-07-02
P202300197,宋思琪,女,34,4.1030219901010816e+17,城镇职工,周口市,2022-08-29,在保,2026-07-02
P202303933,郑国强,男,65,4.1010319590311e+17,城镇职工,许昌市,2021-01-26,在保,2026-07-02
P202303909,高玲,女,60,4.1010419640815674e+17,城乡居民,焦作市,2021-01-23,在保,2026-07-02
P202301925,刘佳慧,女,87,4.101061937122438e+17,城乡居民,漯河市,2020-09-27,在保,2026-07-02
P202300880,谢建国,男,71,4.102021953071316e+17,城镇职工,开封市,2023-01-03,在保,2026-07-02
P202303110,宋磊,男,16,4.103022008012355e+17,城镇职工,鹤壁市,2021-01-03,在保,2026-07-02
P202303694,黄晓红,女,69,4.101031955012042e+17,城乡居民,安阳市,2021-12-02,在保,2026-07-02
P202304974,宋明,男,12,4.1070220121124275e+17,城乡居民,驻马店市,2022-09-14,在保,2026-07-02
P202301748,冯芳,女,59,4.1070219650824026e+17,城镇职工,平顶山市,2023-12-10,在保,2026-07-02
P202300888,李秀英,女,43,4.1040219810711763e+17,城乡居民,鹤壁市,2021-02-02,在保,2026-07-02
P202304155,曹浩然,男,67,4.101051957012401e+17,灵活就业,鹤壁市,2020-02-07,在保,2026-07-02
P202300069,卢雨彤,女,56,4.101021968021023e+17,城乡居民,许昌市,2021-05-13,在保,2026-07-02
P202302729,唐丽,女,36,4.101021988092683e+17,城乡居民,开封市,2020-10-07,在保,2026-07-02
P202302101,唐玲,女,56,4.1010319681004544e+17,灵活就业,安阳市,2023-02-13,在保,2026-07-02
P202300569,林艳,女,16,4.104022008081445e+17,城乡居民,周口市,2023-05-14,在保,2026-07-02
P202302026,朱天宇,男,53,4.101041971032352e+17,灵活就业,商丘市,2020-08-05,在保,2026-07-02
P202300097,程宇航,男,55,4.1020219691023405e+17,灵活就业,鹤壁市,2021-11-03,停保,2026-07-02
P202301042,董超,男,41,4.107021983061208e+17,城乡居民,驻马店市,2022-07-10,在保,2026-07-02
P202301455,宋玉兰,女,60,4.103021964072335e+17,城乡居民,焦作市,2024-01-12,在保,2026-07-02
P202300140,宋浩然,男,27,4.1050219971104544e+17,城镇职工,新乡市,2024-05-08,在保,2026-07-02
P202302314,董子轩,男,58,4.1050219660710835e+17,城镇职工,南阳市,2024-03-12,在保,2026-07-02
P202302654,贾慧,女,68,4.1020219560620314e+17,城镇职工,许昌市,2022-07-09,在保,2026-07-02
P202301261,王慧,女,60,4.10103196408187e+17,城镇职工,许昌市,2021-03-11,停保,2026-07-02
P202301840,胡浩,男,46,4.101031978071362e+17,城乡居民,许昌市,2021-08-22,在保,2026-07-02
P202303929,薛志强,男,28,4.103021996031021e+17,城乡居民,鹤壁市,2023-07-25,在保,2026-07-02
P202301352,张雪,女,17,4.107022007121717e+17,城镇职工,洛阳市,2020-01-31,在保,2026-07-02
P202301967,宋紫薇,女,46,4.1070219780926554e+17,灵活就业,焦作市,2023-03-04,停保,2026-07-02
P202303796,魏晓红,女,44,4.1070219801120877e+17,城乡居民,鹤壁市,2024-01-14,在保,2026-07-02
P202304027,宋涛,男,35,4.101041989102618e+17,灵活就业,鹤壁市,2022-05-09,在保,2026-07-02
P202301026,卢雨彤,女,57,4.10103196703029e+17,城镇职工,周口市,2024-03-18,在保,2026-07-02
P202300464,韩海涛,男,53,4.102021971071211e+17,城镇职工,南阳市,2023-08-27,在保,2026-07-02
P202302375,叶雨彤,女,70,4.105021954072274e+17,城乡居民,郑州市,2022-04-13,在保,2026-07-02
P202301273,蔡玲,女,30,4.1010219940909184e+17,城乡居民,焦作市,2022-05-04,在保,2026-07-02
P202303938,何波,男,26,4.10402199804275e+17,城职,新乡市,2023-12-15,在保,2026-07-02
P202300595,吕辉,男,68,4.103021956032394e+17,灵活就业,平顶山市,2021-10-27,在保,2026-07-02
P202302216,张静,女,54,4.1070219701104326e+17,城镇职工,周口市,2020-07-05,在保,2026-07-02
P202304918,郑霞,女,43,4.1010619810628256e+17,城镇职工,安阳市,2022-06-29,在保,2026-07-02
P202300626,张伟,男,40,4.101021984102292e+17,城乡居民,周口市,2023-07-30,在保,2026-07-02
P202300451,谢莉,女,48,4.101031976090938e+17,城乡居民,驻马店市,2022-04-11,在保,2026-07-02
P202301551,许桂英,女,48,4.1070219760209126e+17,城镇职工,鹤壁市,2023-02-01,退保,2026-07-02
P202301413,韩秀英,女,58,4.104021966021158e+17,城乡居民,周口市,2022-03-07,在保,2026-07-02
P202301872,刘文博,男,46,4.104021978060872e+17,城乡居民,漯河市,,在保,2026-07-02
P202304486,曹斌,男,21,4.1040220030625984e+17,城镇职工,许昌市,2024-02-29,在保,2026-07-02
P202302471,刘晓红,女,69,4.1020219550719706e+17,灵活就业,周口市,2020-05-22,在保,2026-07-02
P202301336,郭凤英,女,43,4.101041981111107e+17,城乡居民,商丘市,2023-03-24,在保,2026-07-02
P202303847,徐嘉伟,男,69,4.1040219550723514e+17,灵活就业,焦作市,2020-11-17,在保,2026-07-02
P202304407,王莉,女,47,4.1010219770224403e+17,城乡居民,平顶山市,2021-10-09,在保,2026-07-02
P202304026,薛娟,女,44,4.101021980061799e+17,城乡居民,南阳市,2022-12-29,在保,2026-07-02
P202302985,邓军,男,20,4.105022004112878e+17,城乡居民,洛阳市,2021-03-13,在保,2026-07-02
P202304081,萧磊,男,61,4.1010219631115776e+17,城乡居民,周口市,2022-11-22,在保,2026-07-02
P202303300,吕文博,男,70,4.101041954051862e+17,城镇职工,焦作市,2022-12-30,在保,2026-07-02
P202304729,张军,男,78,4.1020219460817754e+17,城镇职工,南阳市,2022-02-03,停保,2026-07-02
P202301000,徐明,男,60,4.1010519640502656e+17,城镇职工,漯河市,2021-07-22,停保,2026-07-02
P202301537,胡永强,男,59,4.104021965040418e+17,城乡居民,驻马店市,2023-07-21,在保,2026-07-02
P202302019,林勇,男,61,4.104021963042363e+17,城镇职工,漯河市,2022-12-05,在保,2026-07-02
P202300193,袁凤英,女,53,4.1010619711022624e+17,城乡居民,开封市,2020-07-17,在保,2026-07-02
P202303817,宋婷,女,43,4.1020219810323296e+17,城乡居民,开封市,2023-03-12,在保,2026-07-02
P202304224,高天宇,男,71,4.101041953121833e+17,城镇职工,信阳市,2023-09-30,在保,2026-07-02
P202301375,贾秀兰,女,76,4.1010319480527744e+17,城镇职工,漯河市,2021-05-30,在保,2026-07-02
P202304275,李雨彤,女,13,4.102022011010204e+17,城镇职工,焦作市,2023-02-04,在保,2026-07-02
P202304480,曹佳慧,女,68,4.1050219560902714e+17,城乡居民,鹤壁市,2020-03-30,在保,2026-07-02
P202304969,张美琳,女,44,4.1010319800510074e+17,城乡居民,安阳市,2021-11-24,停保,2026-07-02
P202302606,刘涛,男,46,4.1010319780702714e+17,城镇职工,周口市,2023-10-06,在保,2026-07-02
P202303689,卢芳,女,72,4.102021952012457e+17,城乡居民,漯河市,2024-05-04,停保,2026-07-02
