person_id,name,gender,age,id_card,insurance_type,region,register_date,status,name_mask,id_card_mask,person_id_mask
P202303802,陈霞,女,21,410502200306086400,城镇职工,安阳市,2020-08-10,在保,陈*,4105****6400,P2023****2
P202304292,彭晨曦,男,42,410702198205243776,城乡居民,洛阳市,2023-09-13,在保,彭**,4107****3776,P2023****2
P202301861,叶建国,男,47,410702197702140224,城镇职工,鹤壁市,2020-05-09,在保,叶**,4107****0224,P2023****1
P202303782,唐静,女,44,410302198005222016,城镇职工,周口市,2021-02-16,停保,唐*,4103****2016,P2023****2
P202301745,蒋婷,女,33,410104199102018560,城镇职工,商丘市,2020-07-07,停保,蒋*,4101****8560,P2023****5
P202304819,蔡玉兰,女,61,410202196312129600,城乡居民,鹤壁市,2020-10-29,停保,蔡**,4102****9600,P2023****9
P202304979,萧文博,男,57,410102196712063424,灵活就业,商丘市,2023-10-31,在保,萧**,4101****3424,P2023****9
P202303546,苏文彬,男,55,410103196909110016,城镇职工,安阳市,2020-09-19,在保,苏**,4101****0016,P2023****6
P202301589,蒋浩,男,35,410202198910243840,城乡居民,安阳市,2023-03-27,在保,蒋*,4102****3840,P2023****9
P202302438,马浩,男,64,410104196003013184,城乡居民,周口市,2022-08-21,在保,马*,4101****3184,P2023****8
P202302532,蔡文博,男,33,410402199111023680,城乡居民,商丘市,2020-07-10,在保,蔡**,4104****3680,P2023****2
P202302599,沈文彬,男,71,410702195301257728,城镇职工,新乡市,2021-04-08,在保,沈**,4107****7728,P2023****9
P202301173,黄婷,女,51,410105197306193792,城镇职工,洛阳市,2023-08-07,在保,黄*,4101****3792,P2023****3
P202304150,吕志强,男,54,410104197002079616,城镇职工,南阳市,2024-04-12,在保,吕**,4101****9616,P2023****0
P202300326,赵佳慧,女,28,410103199601028480,城乡居民,开封市,2021-02-09,在保,赵**,4101****8480,P2023****6
P202301052,梁永强,男,57,410202196701059200,灵活就业,漯河市,2020-10-29,在保,梁**,4102****9200,P2023****2
P202303861,蒋艳,女,41,410104198310213760,城乡居民,洛阳市,2024-01-06,退保,蒋*,4101****3760,P2023****1
P202303361,贾紫薇,女,29,410104199504116928,城镇职工,鹤壁市,2022-04-18,在保,贾**,4101****6928,P2023****1
P202302945,冯美琳,女,55,410105196910059136,城镇职工,郑州市,2023-06-13,停保,冯**,4101****9136,P2023****5
P202304327,彭霞,女,39,410102198501168320,城乡居民,开封市,2024-02-17,退保,彭*,4101****8320,P2023****7
P202304226,吴雪,女,59,410502196510161088,灵活就业,许昌市,2021-02-01,在保,吴*,4105****1088,P2023****6
P202301197,胡诗涵,女,49,410102197511210112,城乡居民,开封市,2023-04-15,在保,胡**,4101****0112,P2023****7
P202300621,韩永强,男,35,410402198905055424,城乡居民,郑州市,2021-08-14,停保,韩**,4104****5424,P2023****1
P202302379,吕霞,女,42,410702198205060288,城镇职工,许昌市,2023-11-25,在保,吕*,4107****0288,P2023****9
P202300066,梁语嫣,女,74,410103195005152512,城镇职工,周口市,2023-06-03,在保,梁**,4101****2512,P2023****6
P202301190,吴强,男,32,410105199207172864,城乡居民,漯河市,2023-06-14,在保,吴*,4101****2864,P2023****0
P202300329,魏淑珍,女,61,410302196311141760,城乡居民,新乡市,2021-01-18,在保,魏**,4103****1760,P2023****9
P202300649,胡军,男,45,410103197910128832,灵活就业,驻马店市,2021-03-25,在保,胡*,4101****8832,P2023****9
P202300898,朱斌,男,52,410702197208047296,城镇职工,平顶山市,2023-03-11,在保,朱*,4107****7296,P2023****8
P202303072,孙婷,女,80,410105194406152000,城乡居民,鹤壁市,2022-11-12,在保,孙*,4101****2000,P2023****2
P202301124,刘紫薇,女,29,410104199507220096,城乡居民,平顶山市,2024-04-11,停保,刘**,4101****0096,P2023****4
P202301962,梁霞,女,55,410302196903101056,城镇职工,未知,2021-06-05,在保,梁*,4103****1056,P2023****2
P202304691,胡欣怡,女,48,410302197606145536,城乡居民,鹤壁市,2024-04-02,在保,胡**,4103****5536,P2023****1
P202303979,叶慧,女,60,410202196401049152,城乡居民,南阳市,2022-07-13,停保,叶*,4102****9152,P2023****9
P202302005,郭杰,男,15,410106200901229760,城镇职工,商丘市,2023-01-20,在保,郭*,4101****9760,P2023****5
P202303254,蔡雨彤,女,69,410202195511088896,城乡居民,南阳市,2021-10-20,在保,蔡**,4102****8896,P2023****4
P202302498,罗霞,女,44,410502198010204864,城镇职工,郑州市,2020-10-21,在保,罗*,4105****4864,P2023****8
P202303379,叶佳慧,女,59,410105196503025088,灵活就业,周口市,2022-11-20,在保,叶**,4101****5088,P2023****9
P202302305,董浩,男,85,410102193904260800,灵活就业,漯河市,2021-02-01,在保,董*,4101****0800,P2023****5
P202301601,赵霞,女,46,410702197809038528,城乡居民,安阳市,2020-10-10,在保,赵*,4107****8528,P2023****1
P202303800,于丽,女,31,410202199308235008,灵活就业,鹤壁市,2020-01-13,在保,于*,4102****5008,P2023****0
P202301024,程俊杰,男,88,410104193601053760,城乡居民,洛阳市,2021-05-16,在保,程**,4101****3760,P2023****4
P202302046,韩晨曦,男,70,410102195405283392,城镇职工,郑州市,2022-04-12,在保,韩**,4101****3392,P2023****6
P202300229,林玲,女,37,410502198704143104,灵活就业,郑州市,2023-02-14,停保,林*,4105****3104,P2023****9
P202304644,阎桂英,女,75,410102194905265280,城乡居民,周口市,2021-08-22,在保,阎**,4101****5280,P2023****4
P202302953,谢玉兰,女,58,410702196611232832,城镇职工,洛阳市,2021-09-20,在保,谢**,4107****2832,P2023****3
P202304988,董梦瑶,女,51,410302197305101696,城乡居民,南阳市,2023-07-08,停保,董**,4103****1696,P2023****8
P202300810,张欣怡,女,33,410502199106046144,城镇职工,洛阳市,2020-09-04,在保,张**,4105****6144,P2023****0
P202303236,杨杰,男,53,410702197109029248,城镇职工,安阳市,2022-05-01,在保,杨*,4107****9248,P2023****6
P202300979,谢秀兰,女,21,410502200305044480,灵活就业,开封市,2020-10-13,在保,谢**,4105****4480,P2023****9
P202303003,董娟,女,42,410202198202163200,灵活就业,漯河市,2021-06-03,在保,董*,4102****3200,P2023****3
P202302744,王天宇,男,60,410106196405207232,城乡居民,驻马店市,2022-07-04,在保,王**,4101****7232,P2023****4
P202301747,高紫薇,女,67,410105195709088960,城镇职工,鹤壁市,2022-11-21,在保,高**,4101****8960,P2023****7
P202304254,王佳慧,女,30,410102199411212992,灵活就业,焦作市,2023-09-17,在保,王**,4101****2992,P2023****4
P202301452,曹飞,男,80,410102194411087168,灵活就业,安阳市,2022-07-08,退保,曹*,4101****7168,P2023****2
P202303472,何飞,男,48,410502197612171904,城镇职工,信阳市,2020-11-21,在保,何*,4105****1904,P2023****2
P202304981,吴斌,男,28,410402199607215168,城乡居民,平顶山市,2023-08-18,停保,吴*,4104****5168,P2023****1
P202302823,曹玉兰,女,49,410104197502132288,城镇职工,南阳市,2020-09-03,在保,曹**,4101****2288,P2023****3
P202303667,傅丽,女,63,410202196103248256,城乡居民,周口市,2020-12-31,在保,傅*,4102****8256,P2023****7
P202300175,梁梦瑶,女,54,410103197001241920,城镇职工,驻马店市,2022-03-03,停保,梁**,4101****1920,P2023****5
P202301653,陈国强,男,53,410103197104102592,灵活就业,平顶山市,2023-09-30,停保,陈**,4101****2592,P2023****3
P202303081,黄桂英,女,71,410202195306169728,城乡居民,漯河市,2022-03-14,在保,黄**,4102****9728,P2023****1
P202301533,袁晓红,女,55,410104196902011648,城镇职工,周口市,2021-01-17,在保,袁**,4101****1648,P2023****3
P202304507,黄晨曦,男,62,410202196208113088,城乡居民,新乡市,2023-01-15,在保,黄**,4102****3088,P2023****7
P202300218,邓浩,男,45,410202197902191168,城乡居民,鹤壁市,2023-01-26,停保,邓*,4102****1168,P2023****8
P202304823,彭浩,男,34,410102199011280704,城乡居民,周口市,2023-02-25,在保,彭*,4101****0704,P2023****3
P202303794,曹佳慧,女,45,410302197911200448,城乡居民,郑州市,2021-02-18,停保,曹**,4103****0448,P2023****4
P202301445,程桂英,女,57,410106196705048192,城乡居民,开封市,2020-11-07,在保,程**,4101****8192,P2023****5
P202300691,谢建国,男,43,410102198105065920,城乡居民,开封市,2021-10-16,在保,谢**,4101****5920,P2023****1
P202302629,周嘉伟,男,42,410103198201101056,城乡居民,安阳市,2023-12-29,停保,周**,4101****1056,P2023****9
P202302277,徐玲,女,62,410103196210188864,城乡居民,周口市,2020-10-07,在保,徐*,4101****8864,P2023****7
P202302458,何欣怡,女,54,410105197002228288,城乡居民,许昌市,2022-08-15,在保,何**,4101****8288,P2023****8
P202301107,孙辉,男,61,410104196311258752,灵活就业,周口市,2021-12-22,退保,孙*,4101****8752,P2023****7
P202302158,袁娜,女,44,410702198002124352,城镇职工,新乡市,2021-08-22,在保,袁*,4107****4352,P2023****8
P202302112,刘浩,男,47,410302197703274688,城镇职工,漯河市,2021-05-14,停保,刘*,4103****4688,P2023****2
P202301584,谢娜,女,51,410702197302157760,城乡居民,南阳市,2024-04-12,在保,谢*,4107****7760,P2023****4
P202300612,邓秀英,女,48,410702197602084800,城乡居民,商丘市,2023-07-21,在保,邓**,4107****4800,P2023****2
P202303308,郑慧,女,56,410202196810193792,城镇职工,郑州市,2021-12-02,在保,郑*,4102****3792,P2023****8
P202303785,刘波,男,58,410302196608211520,城乡居民,安阳市,2020-07-06,在保,刘*,4103****1520,P2023****5
P202300577,曹佳慧,女,54,410702197004232960,城镇职工,郑州市,2020-08-30,在保,曹**,4107****2960,P2023****7
P202302105,吕勇,男,28,410302199603060736,城乡居民,开封市,2020-02-05,在保,吕*,4103****0736,P2023****5
P202304481,高浩,男,28,410302199603145216,城乡居民,漯河市,2023-06-18,停保,高*,4103****5216,P2023****1
P202301181,高莉,女,53,410104197109087936,城乡居民,商丘市,2023-04-12,在保,高*,4101****7936,P2023****1
P202300889,何军,男,60,410104196406227648,城乡居民,信阳市,2022-08-02,在保,何*,4101****7648,P2023****9
P202303193,唐强,男,91,410402193305185984,城镇职工,新乡市,2020-02-10,在保,唐*,4104****5984,P2023****3
P202302433,周艳,女,49,410105197510153088,城镇职工,鹤壁市,2020-02-12,在保,周*,4101****3088,P2023****3
P202303075,胡雨彤,女,36,410104198801082368,城乡居民,郑州市,2023-01-01,停保,胡**,4101****2368,P2023****5
P202300818,林俊杰,男,66,410702195808038272,城乡居民,周口市,2021-10-18,在保,林**,4107****8272,P2023****8
P202304678,贾永强,男,69,410202195504089856,灵活就业,焦作市,2020-02-25,在保,贾**,4102****9856,P2023****8
P202303319,王秀英,女,70,410702195402261184,城乡,平顶山市,2021-09-11,在保,王**,4107****1184,P2023****9
P202300209,孙斌,男,59,410104196501274048,灵活就业,开封市,2024-03-13,退保,孙*,4101****4048,P2023****9
P202300294,谢永强,男,65,410104195901136384,灵活就业,许昌市,2023-01-01,在保,谢**,4101****6384,P2023****4
P202301120,孙莉,女,68,410202195610057024,城镇职工,安阳市,2020-10-04,在保,孙*,4102****7024,P2023****0
P202304730,邓建国,男,50,410106197402177024,灵活就业,郑州市,2024-03-18,停保,邓**,4101****7024,P2023****0
P202304395,朱紫薇,女,65,410103195902198080,灵活就业,许昌市,2022-06-01,在保,朱**,4101****8080,P2023****5
P202301265,陈梦瑶,女,53,410402197104022144,城镇职工,南阳市,2020-07-09,在保,陈**,4104****2144,P2023****5
P202300991,谢桂英,女,53,410103197111017024,城镇职工,平顶山市,2020-09-23,在保,谢**,4101****7024,P2023****1
P202302318,王杰,男,38,410103198601058304,城镇职工,漯河市,2023-08-28,在保,王*,4101****8304,P2023****8
P202304241,卢语嫣,女,16,410103200804048192,城镇职工,驻马店市,2021-06-02,退保,卢**,4101****8192,P2023****1
P202303432,薛晓红,女,74,410103195010106240,城乡居民,平顶山市,2023-03-30,在保,薛**,4101****6240,P2023****2
P202300354,韩俊杰,男,47,410502197711289600,城乡居民,周口市,2021-04-27,在保,韩**,4105****9600,P2023****4
P202301922,谢桂英,女,63,410103196108164672,城乡居民,许昌市,2020-07-03,在保,谢**,4101****4672,P2023****2
P202301539,沈杰,男,28,410302199611129600,城镇职工,鹤壁市,2021-06-21,在保,沈*,4103****9600,P2023****9
P202303459,曹静,女,50,410104197406052800,城镇职工,新乡市,2021-11-27,在保,曹*,4101****2800,P2023****9
P202301490,郑桂英,女,72,410202195202164096,城镇职工,郑州市,2022-12-10,在保,郑**,4102****4096,P2023****0
P202303834,李静,女,24,410102200005262080,城镇职工,郑州市,2023-06-23,在保,李*,4101****2080,P2023****4
P202303723,赵浩然,男,20,410102200408251456,灵活就业,漯河市,2021-07-21,在保,赵**,4101****1456,P2023****3
P202301229,沈敏,女,67,410502195710217856,城镇职工,焦作市,2023-03-24,在保,沈*,4105****7856,P2023****9
P202300260,卢萍,女,63,410202196110232064,城镇职工,焦作市,2020-12-29,退保,卢*,4102****2064,P2023****0
P202303538,马晨曦,男,35,410104198908065280,城镇职工,周口市,2020-01-21,在保,马**,4101****5280,P2023****8
P202304731,马鹏,男,28,410104199609177984,灵活就业,南阳市,2020-05-14,在保,马*,4101****7984,P2023****1
P202304789,赵涛,男,12,410702201204278208,城乡居民,商丘市,2020-12-21,退保,赵*,4107****8208,P2023****9
P202301834,何诗涵,女,55,410302196907271552,城镇职工,焦作市,2023-04-13,在保,何**,4103****1552,P2023****4
P202302592,程雪,女,41,410102198309053952,灵活就业,周口市,2021-03-01,在保,程*,4101****3952,P2023****2
P202300053,林霞,女,37,410502198702051520,城镇职工,南阳市,2023-11-22,在保,林*,4105****1520,P2023****3
P202302618,朱玉兰,女,51,410502197305058752,城镇职工,信阳市,2023-07-30,在保,朱**,4105****8752,P2023****8
P202304509,董杰,男,61,410105196303013760,城镇职工,驻马店市,2022-01-08,在保,董*,4101****3760,P2023****9
P202302237,周凤英,女,50,410202197411074240,城镇职工,开封市,2021-03-31,在保,周**,4102****4240,P2023****7
P202303430,梁欣怡,女,69,410102195503193472,城镇职工,新乡市,2022-11-28,在保,梁**,4101****3472,P2023****0
P202303117,袁国强,男,46,410103197802275968,城乡居民,开封市,2024-02-11,在保,袁**,4101****5968,P2023****7
P202302389,罗诗涵,女,66,未知,城乡居民,开封市,2022-11-23,在保,罗**,未知,P2023****9
P202301480,彭美琳,女,42,410106198202153984,灵活就业,平顶山市,2024-04-25,在保,彭**,4101****3984,P2023****0
P202301508,丁玲,女,67,410105195705016896,城乡居民,鹤壁市,2021-01-20,在保,丁*,4101****6896,P2023****8
P202301034,魏玉兰,女,61,410103196306149184,灵活就业,洛阳市,2022-10-25,在保,魏**,4101****9184,P2023****4
P202301098,吕婷,女,14,410302201004032832,城镇职工,开封市,2023-11-06,在保,吕*,4103****2832,P2023****8
P202301470,冯芳,女,58,410202196607286464,灵活就业,南阳市,2022-01-18,在保,冯*,4102****6464,P2023****0
P202300544,朱建华,男,75,410106194909166400,城乡居民,许昌市,2023-12-02,在保,朱**,4101****6400,P2023****4
P202301047,苏涛,男,61,410102196310253888,城镇职工,漯河市,2022-01-10,在保,苏*,4101****3888,P2023****7
P202304040,苏文彬,男,37,410402198712011840,灵活就业,平顶山市,2022-02-21,在保,苏**,4104****1840,P2023****0
P202301631,林玲,女,58,410302196605028800,城乡居民,郑州市,2021-09-06,在保,林*,4103****8800,P2023****1
P202300031,陈美琳,女,39,410106198503158528,城镇职工,许昌市,2021-09-11,在保,陈**,4101****8528,P2023****1
P202300726,袁佳慧,女,46,410502197806074240,城镇职工,安阳市,2023-07-03,在保,袁**,4105****4240,P2023****6
P202300927,郑文博,男,39,410103198501158912,城镇职工,许昌市,2020-10-11,在保,郑**,4101****8912,P2023****7
P202302139,何静,女,27,410102199707162816,城乡居民,南阳市,2023-02-18,停保,何*,4101****2816,P2023****9
P202303981,蒋秀英,女,74,410102195011162496,城乡居民,许昌市,2022-05-17,在保,蒋**,4101****2496,P2023****1
P202301427,阎涛,男,87,410102193710019712,城乡居民,焦作市,2021-05-28,停保,阎*,4101****9712,P2023****7
P202303750,周军,男,23,410106200101151616,城镇职工,安阳市,2021-12-26,在保,周*,4101****1616,P2023****0
P202300437,傅文博,男,79,410103194501015872,城乡居民,南阳市,2023-01-05,在保,傅**,4101****5872,P2023****7
P202302518,吴晨曦,男,10,410402201411275840,城镇职工,郑州市,2023-12-21,在保,吴**,4104****5840,P2023****8
P202300913,韩慧,女,54,410702197002149056,城镇职工,漯河市,2020-09-11,在保,韩*,4107****9056,P2023****3
P202304266,张斌,男,58,410502196604284352,城乡居民,漯河市,2020-09-10,在保,张*,4105****4352,P2023****6
P202304328,朱淑珍,女,66,410702195809084864,城镇职工,焦作市,2023-07-31,在保,朱**,4107****4864,P2023****8
P202304558,王嘉伟,男,56,410104196812053504,城乡居民,周口市,2022-11-03,停保,王**,4101****3504,P2023****8
P202304861,吴明,男,41,410106198308161536,城镇职工,许昌市,2023-04-25,在保,吴*,4101****1536,P2023****1
P202302332,贾欣怡,女,48,410104197603035136,城镇职工,新乡市,2023-12-21,在保,贾**,4101****5136,P2023****2
P202304747,赵美琳,女,52,410102197209077760,灵活就业,开封市,2021-08-06,在保,赵**,4101****7760,P2023****7
P202301239,彭梦瑶,女,60,410104196408248960,城乡居民,平顶山市,2020-07-31,在保,彭**,4101****8960,P2023****9
P202300904,叶芳,女,73,410202195106082112,城镇职工,郑州市,2023-09-23,退保,叶*,4102****2112,P2023****4
P202301838,沈芳,女,51,410103197306261760,城镇职工,安阳市,2023-06-04,在保,沈*,4101****1760,P2023****8
